#===========================================================================================
#  DOMAIN MAPPER v2.0.2
#  Johns Hopkins Univeristy - January 19th, 2022
#  Edgar Manriquez-Sandoval, B.S. - Dept. of Biophysics
#  emanriq1@jhu.edu
#  & 
#  Stephen D. Fried, Ph.D. - Dept. of Chemistry
#  sdfried@jhu.edu
#===========================================================================================
#  Excecuted on:
#               2022-01-20 13:12:54.094479
#  Input HMM: 
#               Thermus.hmm.out
#  Output:
#               Thermus.mapped.tsv
#  Options:
#               Intra domain gap = 35
#               Inter domain gap = 20
#               overlap = 15
#               E-value cutoff = 1.00e-05
#  Domain Counts:
#               Total Proteins:   2201         Total Domains:    2984
#                                                        NC :  97 (3.25%)
#                                                        CP :   1 (0.03%)
#                                                        IS :  44 (1.47%)
#  Property Definitions:
#               CP = Circular Permutant Domain
#               NC = Non-Contiguous Domain
#               IS = InSertional Domain
#===========================================================================================
# Accession	E-Value	Residue Range	Property	Architecture	X-group	T-group	F-group	F-id
sp|Q72L49|Y214_THET2	1.7e-80	4-190		a/b three-layered sandwiches	Hypothetical protein TT1679	Hypothetical protein TT1679	DUF436	7547.1.1.2	
sp|Q72J91|TSAD_THET2	1.7e-46	1-118		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Peptidase_M22_N	2484.1.1.255	
sp|Q72J91|TSAD_THET2	1.1e-56	126-298		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Peptidase_M22_C	2484.1.1.512	
sp|Q72IN0|PYRG_THET2	1.5e-125	13-277		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	CTP_synth_N	2004.1.1.68	
sp|Q72IN0|PYRG_THET2	3.1e-53	313-543		a/b three-layered sandwiches	Flavodoxin-like	Class I glutamine amidotransferase-like	GATase	2007.1.1.6	
sp|Q72KG3|RIMP_THET2	7.6e-11	21-90		a+b two layers	Alpha-lytic protease prodomain-like	YhbC-like, N-terminal domain	DUF150	327.4.1.1	
sp|Q72GV5|RL9_THET2	1.3e-27	1-50		a+b two layers	L9 N-domain-like	L9 N-domain-like	Ribosomal_L9_N	4076.1.1.5	
sp|Q72GV5|RL9_THET2	8.3e-34	57-146		a+b two layers	Ribosomal protein L9 C-domain	Ribosomal protein L9 C-domain	Ribosomal_L9_C	523.1.1.4	
sp|Q8GBB2|TRMI_THET2	5.3e-20	8-60		a+b two layers	FKBP-like	FKBP-like	GCD14_N	284.1.1.15	
sp|Q8GBB2|TRMI_THET2	4.1e-19	77-210		a/b three-layered sandwiches	Rossmann-like	S-adenosyl-L-methionine-dependent methyltransferases	Methyltransf_11_4	2003.1.5.26	
sp|Q72I19|RL6_THET2	2.2e-28	5-82		a+b two layers	Ribosomal protein L6	Ribosomal protein L6	Ribosomal_L6	318.1.1.4	
sp|Q72I19|RL6_THET2	1.4e-39	83-175		a+b two layers	Ribosomal protein L6	Ribosomal protein L6	Ribosomal_L6_1	318.1.1.5	
sp|P62667|RS7_THET2	1.7e-68	10-155		alpha arrays	Ribosomal protein S7	Ribosomal protein S7	Ribosomal_S7_1	167.1.1.4	
sp|Q72GS9|TRUB_THET2	6.0e-68	3-240		a+b two layers	Alpha-beta plaits	Pseudouridine synthase	TruB_N	304.102.1.4	
sp|Q72HJ6|TRPD_THET2	2.0e-21	2-66		alpha arrays	Nucleoside phosphorylase/phosphoribosyltransferase-N	Nucleoside phosphorylase/phosphoribosyltransferase-N	Glycos_trans_3N	184.1.1.1	
sp|Q72HJ6|TRPD_THET2	2.5e-99	71-326		a/b three-layered sandwiches	Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain	Nucleoside phosphorylase/phosphoribosyltransferase catalytic domain	Glycos_transf_3	7544.1.1.1	
sp|Q72J71|VATF_THET2	1.6e-15	1-74		a/b three-layered sandwiches	Flavodoxin-like	AtpF-like	ATP-synt_F	2007.24.1.1	
sp|Q72JT5|YBEY_THET2	5.0e-38	18-138		mixed a+b and a/b	Zincin-like	Metalloproteases ("zincins") catalytic domain	UPF0054	2498.1.1.41	
sp|P62374|SYH_THET2	3.0e-94	5-319		a+b three layers	Class II aaRS and biotin synthetases	Class II aaRS and biotin synthetases	tRNA-synt_His	314.1.1.12	
sp|P62374|SYH_THET2	4.7e-12	332-418		a/b three-layered sandwiches	Anticodon-binding domain of Class II aaRS	Anticodon-binding domain of Class II aaRS	HGTP_anticodon	7502.1.1.2	
sp|Q72LQ3|Y005_THET2	1.2e-22	9-99		a/b three-layered sandwiches	Restriction endonuclease-like	Restriction endonuclease-like	UPF0102	2008.1.1.57	
sp|Q72JV2|TTUD_THET2	2.0e-32	9-127		a/b three-layered sandwiches	Flavodoxin-like	Rhodanese/Cell cycle control phosphatase	Rhodanese	2007.2.5.2	
sp|Q72JV2|TTUD_THET2	1.7e-32	161-282		a/b three-layered sandwiches	Flavodoxin-like	Rhodanese/Cell cycle control phosphatase	Rhodanese	2007.2.5.2	
sp|Q72HK9|YQGF_THET2	2.9e-33	1-133		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	RuvX	2484.1.1.67	
sp|Q72J87|Y892_THET2	5.0e-40	2-104		a+b two layers	Dodecin subunit-like	YbjQ-like	YbjQ_1	872.3.1.2	
sp|Q72J62|Y917_THET2	2.0e-27	6-208		a+b four layers	Metallo-hydrolase/oxidoreductase	Metallo-hydrolase/oxidoreductase	Lactamase_B_2	247.1.1.8	
sp|Q72I07|RL2_THET2	5.6e-54	13-125		beta barrels	OB-fold	Nucleic acid-binding proteins	Ribosomal_L2_1	2.1.1.378	
sp|Q72I07|RL2_THET2	4.0e-66	128-272		beta barrels	SH3	SH3	Ribosomal_L2_C	4.1.1.447	
sp|P62653|RS10_THET2	1.9e-40	3-99		a+b two layers	Alpha-beta plaits	Ribosomal protein S10	Ribosomal_S10	304.44.1.1	
sp|Q72H70|SURE1_THET2	1.2e-85	1-242		a/b three-layered sandwiches	SurE-like/CoA-transferase family III (CaiB/BaiF)	SurE-like/CoA-transferase family III (CaiB/BaiF)	SurE	7527.1.1.2	
sp|Q72K37|TPIS_THET2	4.7e-98	1-247		a/b barrels	TIM beta/alpha-barrel	TIM barrels	TIM	2002.1.1.701	
sp|Q72J02|TTUC_THET2	9.2e-75	9-240		a/b three-layered sandwiches	Rossmann-like	Activating enzymes of the ubiquitin-like proteins	ThiF_1	2003.1.9.15	
sp|Q72KP6|THIC_THET2	4.5e-167	3-382		a/b barrels	TIM beta/alpha-barrel	TIM barrels	ThiC_Rad_SAM	2002.1.1.699	
sp|Q72IQ5|TRMFO_THET2	2.0e-10	4-150		a/b barrels	TIM beta/alpha-barrel	TIM barrels	FAD_binding_3_1st	2002.1.1.1034	
sp|Q72IQ5|TRMFO_THET2	2.7e-20	161-293		a+b two layers	FAD-linked reductases, C-terminal domain-like	FAD-linked reductases-C	GIDA	244.1.1.42	
sp|P16608|TRPA_THET2	1.0e-89	6-256		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Trp_syntA	2002.1.1.184	
sp|Q72IG5|TRUD_THET2	3.8e-56	29-179,311-337	NC	a+b two layers	Alpha-beta plaits	Pseudouridine synthase	TruD_1st	304.102.1.5	
sp|Q72IG5|TRUD_THET2	1.1e-12	194-298	IS	a+b two layers	tRNA pseudouridine synthase TruD insertion domain	tRNA pseudouridine synthase TruD insertion domain	TruD_2nd	1056.1.1.2	
sp|Q72J35|UPP_THET2	2.8e-81	3-206		a/b three-layered sandwiches	PRTase-like	PRTase-like	UPRTase	7573.1.1.4	
sp|Q72H31|Y1664_THET2	1.2e-06	54-139		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	SKI	2004.1.1.152	
sp|Q72LF3|TTUA_THET2	8.5e-18	8-28		few secondary structure elements	Glucocorticoid receptor-like	LIM domain-like	EUF08677	377.1.1.167	
sp|Q72LF3|TTUA_THET2	8.0e-13	46-162		a/b three-layered sandwiches	HUP domain-like	HUP domains	NAD_synthase	2005.1.1.13	
sp|Q72LF3|TTUA_THET2	5.1e-19	272-293		few secondary structure elements	RING/U-box-like	RING/U-box	zn-ribbon_14_like	376.1.1.107	
sp|Q72I12|RL29_THET2	8.7e-25	11-71		alpha bundles	Long alpha-hairpin	Ribosomal protein L29 (L29p)	Ribosomal_L29	192.4.1.3	
sp|Q72J74|VATD_THET2	8.8e-58	9-209		alpha bundles	Bacterial hemolysins-like	Bacterial hemolysins	ATP-synt_D	3758.1.1.12	
sp|P62041|Y469_THET2	7.3e-19	21-76		alpha arrays	Helical bundle domain in YebC-like proteins	Helical bundle domain in YebC-like proteins	Transcrip_reg_1st	4003.1.1.1	
sp|P62041|Y469_THET2	3.5e-32	84-173		a+b two layers	a+b domain in YebC-like proteins	a+b domain in YebC-like proteins	Transcrip_reg_2nd	4007.1.1.1	
sp|P62041|Y469_THET2	6.0e-10	181-235		a+b two layers	a+b domain in YebC-like proteins	a+b domain in YebC-like proteins	Transcrip_reg_2nd	4007.1.1.1	
sp|P16609|TRPB_THET2	3.7e-79	61-395		a/b three-layered sandwiches	Rossmann-like	Tryptophan synthase beta subunit-like PLP-dependent enzymes	PALP	2003.4.1.5	
sp|Q72LF4|TTUB_THET2	7.3e-06	14-41		beta barrels	SH3	SH3	FeoA	4.1.1.29	
sp|Q72LF4|TTUB_THET2	2.3e-06	22-65		a+b two layers	beta-Grasp	Ubiquitin-like	ThiS	221.1.1.35	
sp|Q72J72|VATA_THET2	3.5e-19	3-70		beta barrels	cradle loop barrel	Alanine racemase-C	ATP-synt_ab_N	1.1.7.6	
sp|Q72J72|VATA_THET2	2.1e-101	72-94,179-429	NC	a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	ATP-synt_ab	2004.1.1.53	
sp|Q72J72|VATA_THET2	6.9e-31	115-181	IS	a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	Single hybrid motif	ATP-synt_ab_Xtn	325.1.7.54	
sp|Q72J72|VATA_THET2	2.0e-22	445-539		alpha superhelices	C-terminal domain of alpha and beta subunits of F1 ATP synthase	C-terminal domain of alpha and beta subunits of F1 ATP synthase	ATP-synt_ab_C	160.1.1.1	
sp|Q72J70|VATC_THET2	5.4e-26	6-180		alpha bundles	V-type ATP synthase subunit C	V-type ATP synthase subunit C	vATP-synt_AC39_1st	5060.1.1.4	
sp|Q72J70|VATC_THET2	3.9e-47	187-274		alpha bundles	V-type ATP synthase subunit C	V-type ATP synthase subunit C	vATP-synt_AC39_2nd	5060.1.1.3	
sp|Q72LH1|AROA_THET2	1.3e-43	21-211		a+b two layers	IF3-like	EPT/RTPC-like	EPSP_synthase_N_1	328.6.1.1	
sp|Q72LH1|AROA_THET2	3.8e-76	228-423		a+b two layers	IF3-like	EPT/RTPC-like	EPSP_synthase_C	328.6.1.9	
sp|Q72GZ4|ARLY_THET2	3.7e-10	21-107		alpha arrays	L-aspartase N-terminal domain-like	L-aspartase N-terminal domain-like	Lyase_1_N	4952.1.1.11	
sp|Q72GZ4|ARLY_THET2	3.5e-79	109-353		alpha arrays	L-aspartase middle domain-like	L-aspartase middle domain-like	Lyase_1_C	602.1.1.2	
sp|Q72GZ4|ARLY_THET2	2.1e-31	356-436		alpha arrays	L-aspartase C-terminal domain-like	L-aspartase C-terminal domain-like	ASL_C2	4953.1.1.3	
sp|Q72IW2|AROK_THET2	7.7e-50	14-175		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	SKI	2004.1.1.152	
sp|Q72ID1|BSHC_THET2	4.1e-31	38-229,273-467	NC	a/b three-layered sandwiches	HUP domain-like	HUP domains	BshC_1st	2005.1.1.131	
sp|Q746C2|CAS5D_THET2	5.8e-59	4-217		a+b two layers	Alpha-beta plaits	CRISPR system Cas5 homologs	Cas_Cas5d_1	304.158.1.1	
sp|Q72L31|DCUP_THET2	5.2e-137	3-339		a/b barrels	TIM beta/alpha-barrel	TIM barrels	URO-D	2002.1.1.185	
sp|P61989|CBID_THET2	6.9e-49	17-178		a+b two layers	Ribosomal protein S5 domain 2-like	Ribosomal protein S5 domain 2-like	CbiD	212.1.1.29	
sp|Q72L64|ACYP_THET2	2.3e-33	4-87		a+b two layers	Alpha-beta plaits	Acylphosphatase-like	Acylphosphatase	304.110.1.1	
sp|P96136|ARGC_THET2	9.5e-42	2-149		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	Semialdhyde_dh	2003.1.1.59	
sp|P96136|ARGC_THET2	1.5e-52	142-313		a+b two layers	FwdE/GAPDH domain-like	Glyceraldehyde-3-phosphate dehydrogenase-like, C-terminal domain	Semialdhyde_dhC_1	298.1.1.37	
sp|Q72IW3|AROC_THET2	6.1e-106	1-372		a+b two layers	Chorismate synthase, AroC	Chorismate synthase, AroC	Chorismate_synt	875.1.1.1	
sp|Q72L21|BIOB_THET2	1.6e-28	61-243		a/b barrels	TIM beta/alpha-barrel	TIM barrels	Radical_SAM	2002.1.1.166	
sp|Q72JL6|NUSB_THET2	3.0e-38	2-138		alpha complex topology	NusB-like	NusB-like	NusB	195.1.1.2	
sp|Q72GY7|PCKA_THET2	3.3e-90	3-211		a/b three-layered sandwiches	P-loop domains-like	PEP carboxykinase N-terminal domain	PEPCK_ATP_N	2004.11.1.1	
sp|Q72GY7|PCKA_THET2	2.6e-145	213-527		a/b three-layered sandwiches	P-loop domains-like	PEP carboxykinase catalytic C-terminal domain	PEPCK_ATP_C	2004.1.2.2	
sp|P61526|ASSY_THET2	7.5e-82	2-164		a/b three-layered sandwiches	HUP domain-like	HUP domains	Arginosuc_synth_N	2005.1.1.221	
sp|P61526|ASSY_THET2	3.2e-106	171-392		a+b complex topology	Argininosuccinate synthetase-C	Argininosuccinate synthetase-C	Arginosuc_synth_C	253.1.1.2	
sp|Q72H87|DNAA_THET2	4.0e-16	6-80		a+b two layers	Alpha-lytic protease prodomain-like	Ribosome-binding factor A (RbfA)-related	DnaA_N	327.10.1.1	
sp|Q72H87|DNAA_THET2	7.8e-66	107-265		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Bac_DnaA_N	2004.1.1.226	
sp|Q72H87|DNAA_THET2	2.0e-16	267-335		alpha arrays	Histone-like	AAA+ ATPase lid domain	Bac_DnaA_lid	148.1.3.59	
sp|Q72H87|DNAA_THET2	3.5e-34	348-433		alpha arrays	HTH	TrpR	Bac_DnaA_C	101.1.6.1	
sp|Q72G72|GLGC_THET2	3.2e-68	9-280		a/b three-layered sandwiches	Nucleotide-diphospho-sugar transferases	Nucleotide-diphospho-sugar transferases	NTP_transferase	7516.1.1.14	
sp|Q72JC8|ILVC_THET2	1.6e-86	1-182		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	IlvN	2003.1.1.38	
sp|Q72JC8|ILVC_THET2	4.6e-64	183-326		alpha arrays	6-phosphogluconate dehydrogenase C-terminal domain-like	6-phosphogluconate dehydrogenase C-terminal domain-like	IlvC	129.1.1.60	
sp|P96137|ARGJ_THET2	5.3e-88	6-255		a+b two layers	MocoBD/DmpA-related	DmpA/ArgJ	ArgJ_N	231.1.2.3	
sp|P96137|ARGJ_THET2	1.8e-45	257-379		a+b two layers	C-terminal domain of OAT (ornithine acetyltransferase)	C-terminal domain of OAT (ornithine acetyltransferase)	ArgJ_C	3117.1.1.1	
sp|Q72JT0|AROE_THET2	2.0e-32	3-99		a/b three-layered sandwiches	Flavodoxin-like	Class I glutamine amidotransferase-like	Shikimate_dh_N	2007.1.1.37	
sp|Q72JT0|AROE_THET2	6.0e-47	100-256		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	Shikimate_DH	2003.1.1.418	
sp|Q72HS7|ACCD_THET2	2.9e-86	55-272		a/b three-layered sandwiches	ClpP/crotonase	ClpP/crotonase	Carboxyl_trans_N	2486.1.1.28	
sp|Q72IV9|ACPS_THET2	8.9e-34	1-118		a+b three layers	Bacillus chorismate mutase-like	4'-phosphopantetheinyl transferase	ACPS_1	301.8.1.2	
sp|Q72J95|ACSA_THET2	1.2e-34	85-228		a+b complex topology	CoA-dependent acyltransferases	CoA-dependent acyltransferases	AMP-binding_1st	323.1.1.39	
sp|Q72J95|ACSA_THET2	1.5e-44	256-427		a/b three-layered sandwiches	Rossmann-like domain in Acetyl-CoA synthetase-like proteins	Rossmann-like domain in Acetyl-CoA synthetase-like proteins	AMP-binding_2nd	7584.1.1.3	
sp|Q72J95|ACSA_THET2	2.2e-33	445-518		beta barrels	beta-barrel domain in acetyl-CoA synthetase-like proteins	beta-barrel domain in acetyl-CoA synthetase-like proteins	AMP-binding_3rd_1	4011.1.1.10	
sp|Q72J95|ACSA_THET2	4.2e-32	520-620		a+b two layers	Alpha-lytic protease prodomain-like	a+b domain in acetyl-CoA synthetase-like proteins	AMP-binding_C	327.5.1.12	
sp|P96495|CARB_THET2	2.7e-47	8-128		a/b three-layered sandwiches	Rossmann-like	PreATP-grasp domain	carB	2003.1.10.2	
sp|P96495|CARB_THET2	3.2e-27	128-311		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	ATP-grasp	ATP-grasp	206.1.3.1	
sp|P96495|CARB_THET2	1.7e-43	429-548		alpha arrays	HTH	winged	CPSase_L_D3	101.1.2.9	
sp|P96495|CARB_THET2	2.6e-56	556-669		a/b three-layered sandwiches	Rossmann-like	PreATP-grasp domain	carB	2003.1.10.2	
sp|P96495|CARB_THET2	2.7e-30	669-845		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	ATP-grasp	ATP-grasp	206.1.3.1	
sp|Q72IZ2|AROQ_THET2	1.2e-60	2-142		a/b three-layered sandwiches	Flavodoxin-like	Type II 3-dehydroquinate dehydratase	DHquinase_II	2007.1.12.1	
sp|Q72IQ9|COMB_THET2	3.1e-75	1-226		a/b three-layered sandwiches	ComB-like	ComB-like	2-ph_phosp	7551.1.1.1	
sp|P61492|CH10_THET2	3.2e-43	9-100		beta barrels	GroES-like	GroES	Cpn10	236.1.2.1	
sp|Q72K83|GSA_THET2	2.4e-90	12-321		a/b three-layered sandwiches	PLP-dependent transferases	PLP-dependent transferases	Aminotran_3_N	7577.1.1.1	
sp|Q72K83|GSA_THET2	1.6e-43	326-427		a+b two layers	C-terminal domain in some PLP-dependent transferases	C-terminal domain in some PLP-dependent transferases	PRK00062	3016.1.1.32	
sp|Q72HS8|ACCA_THET2	5.8e-136	12-295		a/b three-layered sandwiches	ClpP/crotonase	ClpP/crotonase	ACCA	2486.1.1.1	
sp|P37270|CRTB_THET2	8.4e-72	12-272		alpha bundles	Terpenoid synthases	Terpenoid synthases	SQS_PSY	141.1.1.2	
sp|P61785|CRCB_THET2	6.8e-39	6-120		alpha complex topology	Fluoride ion channel	Fluoride ion channel	CRCB	1002.1.1.3	
sp|Q72K27|DAPA_THET2	6.6e-98	1-290		a/b barrels	TIM beta/alpha-barrel	TIM barrels	DHDPS	2002.1.1.37	
sp|Q72K91|CATNT_THET2	1.6e-12	14-100		a+b three layers	Nucleotidyltransferase-like	Nucleotidyltransferase	PolyA_pol	316.1.1.22	
sp|Q72K91|CATNT_THET2	1.0e-07	130-216		alpha complex topology	PDEase-like	Poly A polymerase C-terminal region-like	PolyA_pol_RNAbd	131.2.1.3	
sp|Q72K91|CATNT_THET2	2.2e-08	242-342		alpha complex topology	PDEase-like	HD-domain/PDEase-like	HD	131.1.1.2	
sp|Q72IX3|COAX_THET2	4.8e-38	1-117		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Pan_kinase_N	2484.1.1.247	
sp|Q72IX3|COAX_THET2	1.8e-44	124-248		mixed a+b and a/b	Ribonuclease H-like	Ribonuclease H-like	Pan_kinase_C	2484.1.1.246	
sp|Q72H33|DEF_THET2	9.4e-57	1-167		a+b complex topology	Peptide deformylase	Peptide deformylase	Pep_deformylase	289.1.1.1	
sp|P61781|HIS5_THET2	3.5e-26	3-186		a/b three-layered sandwiches	Flavodoxin-like	Class I glutamine amidotransferase-like	GATase	2007.1.1.6	
sp|P62460|HISX_THET2	4.9e-72	27-215		a/b three-layered sandwiches	ALDH-like	ALDH-like	Histidinol_dh_N	7524.1.1.3	
sp|P62460|HISX_THET2	2.2e-75	221-411		a/b three-layered sandwiches	ALDH-like	ALDH-like	Histidinol_dh_C	7524.1.1.4	
sp|Q72GG0|APGM_THET2	8.7e-33	17-86,234-363	NC	a/b three-layered sandwiches	Alkaline phosphatase-like	Alkaline phosphatase-like	Metalloenzyme	7515.1.1.4	
sp|Q72GG0|APGM_THET2	7.1e-31	104-220	IS	a+b two layers	Alpha-beta plaits	ferredoxin-like domain in 2,3-bisphosphoglycerate-independent phosphoglycerate mutase	PhosphMutase	304.132.1.1	
sp|Q72ID8|ARGR_THET2	5.4e-29	3-66		alpha arrays	HTH	winged	Arg_repressor	101.1.2.3	
sp|Q72ID8|ARGR_THET2	3.0e-26	86-148		a+b two layers	Glucose permease domain IIB-like	C-terminal domain of arginine repressor	Arg_repressor_C	306.2.1.1	
sp|Q72K87|COAD_THET2	1.1e-33	3-156		a/b three-layered sandwiches	HUP domain-like	HUP domains	CTP_transf_like	2005.1.1.218	
sp|Q72L15|CLPP_THET2	8.0e-89	16-190		a/b three-layered sandwiches	ClpP/crotonase	ClpP/crotonase	CLP_protease	2486.1.1.4	
sp|Q72JL2|EFP_THET2	1.5e-29	1-62		beta barrels	SH3	SH3	EFP_N	4.1.1.27	
sp|Q72JL2|EFP_THET2	1.7e-23	65-125		beta barrels	OB-fold	Nucleic acid-binding proteins	EFP	2.1.1.19	
sp|Q72JL2|EFP_THET2	6.4e-33	128-184		beta barrels	OB-fold	Nucleic acid-binding proteins	Elong-fact-P_C	2.1.1.22	
sp|Q72I01|EFG_THET2	1.3e-36	14-170,239-278	NC	a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	MnmE_helical_2nd	2004.1.1.258	
sp|Q72I01|EFG_THET2	2.4e-30	304-395		beta barrels	cradle loop barrel	Alanine racemase-C	GTP_EFTU_D2	1.1.7.128	
sp|Q72I01|EFG_THET2	1.9e-34	404-481		a+b two layers	Alpha-beta plaits	EF-G C-terminal domain-like	EFG_II	304.24.1.5	
sp|Q72I01|EFG_THET2	2.1e-19	522-598		a+b two layers	Ribosomal protein S5 domain 2-like	Ribosomal protein S5 domain 2-like	EFG_IV	212.1.1.6	
sp|Q72I01|EFG_THET2	7.6e-39	601-685		a+b two layers	Alpha-beta plaits	EF-G C-terminal domain-like	EFG_C	304.24.1.2	
sp|Q72KH8|END4_THET2	1.3e-42	2-268		a/b barrels	TIM beta/alpha-barrel	TIM barrels	AP_endonuc_2	2002.1.1.18	
sp|Q72LG3|FENR_THET2	8.0e-08	6-37		a/b three-layered sandwiches	Rossmann-like	FAD/NAD(P)-binding domain	FAD_binding_3_3rd	2003.1.2.288	
sp|Q72LG3|FENR_THET2	4.8e-06	66-121		a/b three-layered sandwiches	Rossmann-like	FAD/NAD(P)-binding domain	Amino_oxidase_1st	2003.1.2.56	
sp|Q72LG3|FENR_THET2	1.1e-28	153-313		a/b three-layered sandwiches	Rossmann-like	NAD(P)-binding Rossmann-fold domains	Pyr_redox_2	2003.1.1.428	
sp|Q72JE9|DEOC_THET2	7.1e-78	2-211		a/b barrels	TIM beta/alpha-barrel	TIM barrels	DeoC_1	2002.1.1.36	
sp|Q72K35|DTD_THET2	9.4e-63	1-145		a/b three-layered sandwiches	DTD-like	DTD-like (Pfam 02580)	Tyr_Deacylase	2494.1.1.2	
sp|Q72LB0|GCSH_THET2	1.2e-56	3-125		a+b complex topology	alpha/beta-Hammerhead/Barrel-sandwich hybrid	Single hybrid motif	GCV_H	325.1.7.7	
sp|Q72JS7|GLMM_THET2	6.4e-43	4-135		a/b three-layered sandwiches	Phosphoglucomutase, first 3 domains	Phosphoglucomutase, first 3 domains	PGM_PMM_I	7528.1.1.1	
sp|Q72JS7|GLMM_THET2	4.0e-22	164-248		a/b three-layered sandwiches	Phosphoglucomutase, first 3 domains	Phosphoglucomutase, first 3 domains	PGM_PMM_II	7528.1.1.2	
sp|Q72JS7|GLMM_THET2	5.2e-28	252-352		a/b three-layered sandwiches	Phosphoglucomutase, first 3 domains	Phosphoglucomutase, first 3 domains	PGM_PMM_III	7528.1.1.3	
sp|Q72JS7|GLMM_THET2	1.8e-10	348-430		a+b two layers	TBP-like	Phosphoglucomutase, C-terminal domain	PGM_PMM_IV_1	331.2.1.2	
sp|O87197|ISPT_THET2	2.9e-90	29-258		a/b three-layered sandwiches	Undecaprenyl diphosphate synthase	Undecaprenyl diphosphate synthase	Prenyltransf	7534.1.1.1	
sp|Q72KV2|LEPA_THET2	3.5e-36	11-184		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	MnmE_helical_2nd	2004.1.1.258	
sp|Q72KV2|LEPA_THET2	4.6e-19	191-286		beta barrels	cradle loop barrel	Alanine racemase-C	GTP_EFTU_D2	1.1.7.128	
sp|Q72KV2|LEPA_THET2	2.5e-08	299-376		a+b two layers	Alpha-beta plaits	EF-G C-terminal domain-like	EFG_II	304.24.1.5	
sp|Q72KV2|LEPA_THET2	2.9e-23	405-486		a+b two layers	Alpha-beta plaits	EF-G C-terminal domain-like	EFG_C	304.24.1.2	
sp|Q72KV2|LEPA_THET2	1.4e-51	488-595		a+b two layers	GTP-binding protein lepA C-terminal domain-like	GTP-binding protein lepA C-terminal domain	LepA_C	3986.1.1.1	
sp|Q72LL3|ACP_THET2	3.5e-33	5-77		alpha bundles	ACP-like	Acyl-carrier protein (ACP)	PP-binding	132.1.1.2	
sp|Q72L05|CAPP_THET2	5.9e-265	9-858		a/b barrels	TIM beta/alpha-barrel	TIM barrels	PEPcase	2002.1.1.147	
sp|Q72IA9|DDL_THET2	3.9e-33	1-114		a/b three-layered sandwiches	Rossmann-like	PreATP-grasp domain	Dala_Dala_lig_N	2003.1.10.4	
sp|Q72IA9|DDL_THET2	1.4e-32	115-287		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	ATP-grasp	ATP-grasp	206.1.3.1	
sp|Q72HY0|CHDC_THET2	6.8e-38	7-132		a+b two layers	Alpha-beta plaits	Dimeric alpha+beta barrel	Chlor_dismutase_N	304.4.1.107	
sp|Q72HY0|CHDC_THET2	4.6e-41	137-247		a+b two layers	Alpha-beta plaits	Dimeric alpha+beta barrel	Chlor_dismutase_C	304.4.1.106	
sp|Q72JN8|DNLJ_THET2	2.0e-125	6-320		a+b complex topology	Protein kinase/SAICAR synthase/ATP-grasp	ATP-grasp	DNA_ligase_aden	206.1.3.12	
sp|Q72JN8|DNLJ_THET2	3.8e-37	321-403		beta barrels	OB-fold	Nucleic acid-binding proteins	DNA_ligase_OB	2.1.1.11	
sp|Q72JN8|DNLJ_THET2	2.2e-67	419-582		alpha arrays	HhH/H2TH	SAM domain-like	HHH_2	102.1.1.221	
sp|Q72JN8|DNLJ_THET2	1.7e-12	594-667		a/b three-layered sandwiches	BRCT domain	BRCT domain	PTCB-BRCT	7568.1.1.1	
sp|Q72L14|CLPX_THET2	2.0e-10	8-42		few secondary structure elements	Glucocorticoid receptor-like	LIM domain-like	zf-C4_ClpX	377.1.1.15	
sp|Q72L14|CLPX_THET2	3.5e-16	71-225		a/b three-layered sandwiches	P-loop domains-like	P-loop containing nucleoside triphosphate hydrolases	Sigma54_activat	2004.1.1.190	
sp|Q72L14|CLPX_THET2	5.9e-21	298-374		alpha arrays	Histone-like	AAA+ ATPase lid domain	ClpB_D2-small	148.1.3.7	
sp|Q72IK6|GRPE_THET2	3.0e-21	116-167		beta complex topology	Head domain of nucleotide exchange factor GrpE	Head domain of nucleotide exchange factor GrpE	GrpE	706.1.1.1	
